T_k,H_k,L_k,M_k,P_Kipas_k,P_Pompa_k,T_k+1,H_k+1
29.5614485224731,48.80466469624365,489.967938712747,0,1,1,26.59507720912127,45.848638344663954
30.891370005839924,67.95261158298449,671.3290032042431,0,0,1,29.650635020775777,63.89445216111247
34.63778119193802,51.91045123711575,110.14006760908497,0,0,0,33.35412651781824,45.06719660933646
27.74450522451793,42.61278300387315,407.6291582998433,1,1,1,25.163889348403025,39.649843922042784
24.84434709411869,58.51199548353404,522.5698451462475,1,1,1,22.12676442598619,55.825650421908556
31.927792921530553,43.41515180429804,671.489679588717,1,1,1,29.3397029534694,39.94875225368339
24.062483768931113,50.35669428405076,637.6021700369508,0,0,0,23.380716267361127,44.997650249496694
26.584571310584543,55.22235816153427,257.8019372850497,0,1,1,23.812545670242358,51.97032718588811
21.17684572013399,66.22667574055527,755.6601271694033,0,0,0,20.82283240350623,61.31758625486969
20.380261151231863,54.80639741020356,143.25938107315278,0,0,1,19.766726669148916,52.867801264482075
34.43972622016888,61.06776298094993,706.3502139658641,1,1,1,31.60384619879304,56.56244345085874
32.53970180768309,69.7845051699721,778.2051872034639,0,0,1,31.39623709883364,65.03170337451667
30.43961309140547,43.94467359693945,182.86514241696918,0,1,1,27.390019406782805,40.43764333248737
26.134294166214048,48.241945765585584,591.549548152839,0,1,0,23.211750599732685,42.94402046498952
22.599414801062686,51.837282267929396,80.21413908349885,1,0,1,22.51928454306253,49.95224945633734
22.346555640066292,52.65484535616494,354.0671188543662,1,0,1,21.972902852051643,49.8903777143295
23.75364347246893,52.33063225796637,437.2124743982555,0,1,0,21.17088093587984,46.993001716087534
28.238399970591807,67.22833007669665,485.48391943222555,1,1,0,25.345228863941426,60.93118241111633
30.718938840500932,61.42097933400569,751.9529361864196,1,1,0,28.15999017792935,55.391460523079886
29.90296065076597,58.237156422721114,554.188015470646,1,1,1,27.36564429162123,54.576486746514206
24.19900845418914,49.28118153588346,410.95846341442774,1,1,0,21.80367314802428,43.793508669225744
34.32297920994791,64.71371152663883,657.256277199417,1,1,0,31.37278887952982,57.838598999490415
31.068453750436525,68.65181534454968,762.8996157158067,0,0,0,30.075031063756732,61.89711941908092
28.31531078767101,64.6359484765068,66.54961151171813,0,0,0,27.7428638474195,58.128616706818626
29.175811193515283,40.046953155744184,786.890954192029,0,0,0,27.952535129003994,34.001810421419165
26.29400093641685,59.09204110550221,114.59910429776025,1,0,0,25.896604997732126,53.886312729256424
23.715964842517362,41.53406144326302,660.790084451571,1,1,1,21.193424005068408,39.261248254514996
25.339590179768923,47.72821661001166,260.25106441355933,1,0,0,24.869622911335515,42.40504176748185
31.367691656965537,41.78574101043315,149.1347433154038,1,0,1,30.56212505625546,38.16990432093604
20.215902329446337,58.113863588481635,379.8917297853762,0,1,0,17.640859474304357,53.40684561993069
21.741089607603744,60.5976974047782,532.9674345857102,0,0,0,21.152465357865644,55.608650799342826
20.69003963032629,43.434629141977155,335.71388376760626,0,1,0,17.985411977018305,38.95008126305087
20.61093203478455,51.51516649134938,90.92405621202423,0,1,1,18.234762498464516,49.427676883388045
32.831908760165106,53.68709526866626,499.59585474403747,0,1,0,29.42119179547706,47.34920655075984
30.554867890700358,51.071590652827496,726.8024570830061,0,1,0,27.60808917308959,44.87385995996611
27.11260743630988,43.630750014555794,337.4115244604388,1,1,0,24.507996686614202,37.7978622481524
21.46751240976502,52.56843370562426,212.24958322312028,1,0,0,21.01849805520565,47.51321130277675
27.374238126752484,62.535341434252544,381.9330094496115,0,0,1,26.535883726004663,58.58479327850771
27.102076561708486,42.13022993599766,86.27203328658565,1,0,1,26.31343007061709,39.83035898783416
22.598028048650228,42.405400422457106,665.3656883602061,0,1,1,19.97408371947566,40.42641458429623
26.507774738569594,50.64313875507953,669.75560821264,0,0,1,25.46895446546938,47.40508862065373
25.977571015960603,68.25177134856776,491.0003475722213,1,0,1,25.54788327781025,64.90554681438317
29.237751470783245,60.05717940168742,314.8271667037921,0,0,0,28.137210297199527,53.67931015077425
29.526404763014657,60.36009870017695,649.8375233343376,0,0,0,28.482435422309525,54.58670017513345
20.679560146580666,50.85759972513595,466.0152685912754,0,1,0,18.189674547443108,45.71255055936485
25.619189219397068,57.80982373625615,669.4492314125122,1,0,1,25.02234844165088,54.845091696267104
29.387898735713545,40.303935520832304,523.5940944372655,1,1,0,26.70980919897762,34.45711364728916
27.547043878701317,59.08288139228627,638.304104909598,1,1,1,24.742617109579523,56.017218771848086
32.84734761782484,67.3986084272871,498.92224491331996,1,0,0,32.09961157747301,60.49233134775024
29.880404474284177,58.377204050344574,360.60580116174964,0,1,1,27.151121321402584,54.20013663519842
22.444016406221444,66.21095780399035,768.4593949446032,1,1,0,20.54064691609687,60.844800836584604
21.058531211006446,61.71919166398281,455.83536865913356,1,1,0,18.81927987245609,56.43437948366918
29.636289173094735,43.616752492110706,503.8171389054038,1,1,0,27.072705335559576,37.72284793027125
20.39766965812433,67.07359921857525,215.36572956106193,0,1,0,17.610692324281988,62.502729896441195
28.78663371910195,41.99331533067325,519.2380920704574,1,1,1,26.372712182092688,38.31362639292481
34.10345362137436,56.019024176432914,478.7057371122079,1,1,0,31.314715216014264,48.94305882907813
28.632112668138184,44.26411371380373,188.6287984602687,0,0,0,27.62791701798859,38.31820665317188
25.822548893097828,40.35119832192712,94.6903230148578,0,0,0,25.216998568486286,34.95630269289994
29.649323276635297,52.66102780382917,503.26948978607834,0,1,1,26.62868570130673,49.38244645548887
26.873793357372747,48.851221229624684,622.7692020127404,0,1,0,23.961399912051927,43.19106447615786
28.184251839739026,54.58001481392809,442.5510281915062,1,0,0,27.646339486566198,48.7855175594048
34.12197213164788,57.31599660203652,220.07946898973427,0,0,0,32.75637035009094,50.26364893712907
25.791539567011615,41.31217216926842,549.8914825197762,1,0,0,25.455206303321027,36.086175094456685
34.41785845735871,43.69009885371237,110.07929495720168,1,0,0,33.33856706270174,37.28695739729763
33.58025962934096,56.75927189351276,381.37527860146594,1,1,1,30.54373842940043,52.36735764632023
22.936867021839447,50.29502059517975,172.52506879881514,1,1,1,20.453570202486222,48.08299756594219
21.040419513127482,61.87520462648344,188.34428829491253,1,0,1,20.902323543098525,59.49734943760292
21.5116700206614,59.56874945775819,201.72046186865273,0,0,0,20.843570215400373,54.86426203764849
20.273327384773246,65.3681308896972,340.03029278298345,1,0,1,19.857461647879507,62.95934319416418
21.416644411338925,60.77478480007676,88.36265421529822,1,0,0,21.054960190781607,55.86116583892301
30.245101601245352,52.897932321704445,348.34508069682363,1,1,0,27.52804016558101,46.691026565579996
21.067829726903433,60.18899867183298,433.78058533602564,0,0,0,20.3372923680086,55.19618056074862
24.78463445440642,48.26143522766256,412.4707137247439,1,0,0,24.172650565330944,43.056190483416046
32.67312966454182,49.18940496334638,337.0880753022804,1,0,1,32.15616763142967,45.46568965516565
20.349079036037388,63.6695547976238,679.3599560530644,0,1,1,17.702540273663434,60.96893237268852
32.217027238834035,53.392585492047466,158.9950193153781,1,1,1,29.35771952157638,49.92226977902678
24.227821621601,63.951410215550574,429.2725578360305,1,1,0,21.761344990401053,57.880309855834476
21.772472414324845,64.67267121004835,96.53106271741572,0,0,1,21.120645272443035,61.90790329077698
30.45105748046226,65.72687012983852,103.3667591584323,1,0,1,29.821706617434515,61.81639338394294
29.43414270169826,67.49905707523622,480.39938725782224,1,0,0,28.904657009184152,61.25766131920255
33.1620802029058,52.92955661539889,474.5138186658657,1,1,1,30.258083028030768,49.36950521097745
31.026065657058286,49.566004549634165,708.5251346333428,1,1,0,28.089290631216517,42.7632871636152
32.05221395577273,57.46596239782342,468.4052567450549,1,0,1,31.440769292161427,53.35650281798412
24.2305185885696,51.13517270312883,769.8432653036376,0,0,1,23.504691495461614,47.83984141444103
22.661593156695844,58.03222500400699,86.52113629994733,0,1,1,20.288061771089627,55.48182812259555
31.259221274612877,61.16757587931474,123.5057635855558,0,0,0,29.859422326247458,54.73684624588652
32.10252108900896,60.652150554764106,83.04939617778604,1,0,1,31.32670551775101,57.100968102968864
34.8575771300101,51.23658661060364,188.95763775015502,1,0,1,34.20248922359102,47.01940873715808
26.189265153671396,45.00580605096258,455.95258320625857,1,1,1,23.6268122756721,42.490507695725334
25.580271286891747,52.915880153866226,534.1791360705711,0,0,1,24.767433709046966,50.195672982216855
31.646194411129954,44.27782432245726,84.1888684615016,1,0,0,30.90821144431201,37.91476421523707
25.11205310379527,66.70291105551425,759.4781673841994,1,0,0,24.57263107577276,60.579356644797066
33.96135988405347,50.376323822135724,681.6240324877858,1,0,1,33.01648110004289,46.357094052572535
32.87619127764518,44.63379241669971,272.4593616178198,0,1,1,29.681709449634205,40.36205727157533
26.434910410625275,40.76343279717253,107.89064766985098,0,1,1,23.519051779930052,38.37148970143618
31.26306601687246,59.37467158859452,177.41530491429296,1,1,0,28.684241198558922,52.849099623680715
31.318143111270235,59.107069523642295,145.2083103162295,1,0,1,30.62139766055119,55.58575988993233
21.54685803253899,50.21812499743875,142.46283447421013,1,1,1,19.307109365727534,47.837669462369405
33.5382936001935,42.15135666542953,438.92126649930043,0,0,0,32.48266457121734,35.75824072801221
27.578785586717856,52.28886684685696,234.38558187005023,0,1,0,24.66019293240144,46.56907632911255
32.39686199161612,49.33652485190181,318.60478739685834,0,0,0,31.160888319282375,42.87675182071807
24.800744015459177,60.31361919205028,792.1290000382419,1,1,1,22.270313168994033,57.25743735187143
33.432848427443005,58.17337748358071,563.2356866940086,0,1,0,30.261473462236545,51.512719475333796
25.838025181012448,50.9378118459262,761.735500285251,1,1,0,23.18724216570589,45.16550285281084
20.162564772204476,46.5367766276497,156.91741627483668,1,0,1,19.879397381106248,44.21882578057832
33.58072964628896,69.64107898466776,336.60460612442694,0,0,0,32.3242756676938,62.983996026029104
21.369300151792004,53.62004863588345,466.0488524617657,1,0,1,21.419518578676755,51.56040303706462
24.789704563856223,60.648227073407114,107.56854641655352,0,1,1,21.634147094673324,57.736574329941206
34.25092950576207,44.21658902735082,53.140582720968396,1,0,0,33.31144007226312,38.09416053570263
34.25910720406334,54.56769098978194,552.8257503476882,1,0,1,33.60500591278239,50.25714143375934
28.601568321849292,40.826101596083966,531.3646376010765,0,0,0,27.689766575376694,35.51615528188159
29.47755818254699,55.1636535373135,358.0916074997088,1,0,0,28.916692894432806,49.091418964662935
26.726682829674797,68.92052221353107,417.2330570240245,1,0,0,26.205322635456024,62.625684119786314
24.39816157547097,51.526201389574005,361.5822504440672,1,0,1,23.878153489514947,49.390365182993136
24.92996818054874,41.169880377247345,68.00378363366664,1,1,0,22.147182381344965,36.30420079660731
30.087776841155577,40.9286737275803,301.52870466309685,1,1,1,27.414206352153244,37.56062741755249
31.2856179415652,51.63960279840609,182.81169154796737,1,0,1,30.40499605379658,48.13211942906337
31.873685655887726,44.80074809389582,123.81814182602656,1,1,1,28.959951062168543,41.00256925343537
31.84427214191831,40.70056288984558,767.5403254170124,1,1,0,28.977210446425527,34.758655521278776
21.368091545730355,62.68640841850531,499.51979378162423,0,0,1,21.061416179437362,59.51014294869046
27.41630457053872,53.755690266456725,596.492213177452,0,0,1,26.90621497334988,50.2621903754384
20.863381400249665,48.677343159179635,286.52280744958813,1,1,0,18.65279352086644,44.268067009244675
28.242933234856032,67.00249549049443,344.8603471205114,1,0,0,27.561071489526473,60.751108933990466
26.622957520600657,43.48416880601577,227.6929954225426,0,1,1,23.615225681952943,40.68330449027198
33.31556274137449,68.67756486865957,122.72425322406856,1,1,1,30.520065628537676,63.90264346144558
25.263725188281178,49.41900152132058,184.27372808118784,0,1,0,22.76797476887689,44.595422811362624
21.756005246414087,66.65211016926044,648.1355339723643,0,0,1,21.131103926039607,64.41282607202842
22.144875230792536,58.08828629438385,558.1593538878319,0,1,1,19.180782063139926,55.5445837183647
31.42265947576208,64.80122079224462,460.1966569891077,1,0,1,30.752033952746306,60.67038869797643
29.273270949743917,69.52039489631393,406.31740465007607,1,0,1,28.757417358974227,66.04787766435197
21.516840141841854,48.65216313456237,741.8257127420933,1,0,0,21.003121288691887,44.44633498564552
21.26160209172496,68.83406456222778,104.5512108340013,0,0,1,20.724994614688153,66.5542710339679
30.5145369718868,51.68445684707261,260.45060992843696,0,0,0,29.556494025712873,46.12512796456711
21.091445095462902,51.56535714210767,312.45339017803553,0,1,1,18.525906745388415,49.09362783622751
32.32790088935534,50.211613127635175,636.8193591595909,1,0,0,31.39289020702477,43.51237968252953
30.593633407347443,56.242228220427556,794.3859651214785,0,0,1,29.716342320514602,52.17165630950088
21.220231709628496,44.624351295354614,230.5028860678648,0,0,0,20.598713162251766,40.08135770789809
21.272565711277878,56.611344560740335,705.7305006028105,1,0,1,20.786159501308994,54.34091387777516
34.799593677517635,56.25114437230012,672.9670703238435,0,0,0,33.2521928207913,49.260597096184874
25.614061936341805,62.8570543781461,218.49304823132496,0,1,1,23.02248626752461,60.0005815885689
25.559632206003364,65.00949885812757,349.4994351494169,1,0,1,25.17415019217386,62.245062631628905
32.19199350886254,53.213240509372724,357.25465196938933,1,0,0,31.395589865488784,46.26247795006984
34.208728660757885,49.069997480544814,783.6655013949187,0,1,0,30.932251032192365,42.1781966234499
34.790015957343066,47.780046919512834,185.66892603417375,1,0,0,33.77116539734544,41.25198666575803
31.300672778884124,45.83871510114616,649.3684783285865,0,1,0,28.074278642673676,39.48651827713304
25.643893782963737,41.729427465970744,300.64453562983243,1,1,0,23.096980747131568,36.208793026299325
21.25251075048003,50.2734393650414,598.1527593321202,0,1,1,18.371872130688,48.385655193463684
31.65720373891155,48.107430763923496,365.0082532217471,1,1,0,28.763934003945696,41.40985156689109
28.376063746037076,68.99252157599221,483.769822337405,0,0,0,27.410619931282557,62.66578764022948
26.363330138704644,56.73126478750132,674.4588299945983,1,0,1,25.936645638847974,53.74073317868704
33.59531577642104,50.418311170915224,653.1241737379131,1,1,0,30.709561018093982,43.59850160686073
21.66796223459227,57.41402802981088,699.8173876547751,1,1,0,19.50380258994399,52.65049983082977
27.389376564362887,44.17590104037087,94.71299400849426,1,0,0,27.022278001911758,38.41331344234981
20.170304671511285,53.32131247606608,569.0379147798086,1,1,1,18.120514952009337,51.65192637385184
27.029909629911895,58.787029642631914,154.99053254132215,1,1,0,24.548990625523082,52.91907871604376
20.84454913522756,54.66693495377354,361.8639260138082,1,1,1,18.604101080343302,52.64829492542554
21.782268744021078,52.053364019629726,461.44131129101635,0,0,1,21.04603710555799,49.96876361352881
21.762893701656573,69.81545166699095,352.0546135601231,0,1,0,19.28574062428064,64.36644657757944
